biblioitem,call_number
7779,TOP IT.NAP
7784,TOP NO 0
7790,INS3.1a NL
7803,TOP AT 0
7805,TOP DE.WOL 5
7815,INS3.1a FR.ISE
7824,TRE ZABE
7825,BIB4 DE.BAD 5
7848,BIB4 GB.LON HAAS
7849,BIB4 GB.LON HAAS
7859,BIB4 DE.PAS
7861,BIB4 DE.REG
7862,BIB4 DE.HAR
7875,VIS HAGE
7876,BIO BUXT d
7877,TOP DE.MUN1
7882,BIB4 BE MARI
7885,MTP 2 HAKK
7888,VIS HALL
7893,TOP BE.MEC 0
7895,TOP DK 4
7898,VIS HAMM
7899,TOP DE.FRE1
7916,SCO S HAND
7917,SCO S HAND
7995,TOP DE.LEI
8005,BIO LOCK1 c
8017,BIO GIBB d
8020,TOP DE.BRE
8021,TRE HARM
8029,BIB4 GB.WIN
8038,VIS HART
8043,TOP BE.FLA 5
8046,TOP IT 5
8050,GEN 3
8051,GEN 3
8066,TOP DE 5
8073,BIO SWEE1 d
8080,SCO HAYD
8115,MTP 2 HAYN
8121,BIB4 FR ATTA
8126,TOP NL
8128,VIS HEID
8130,GEN 11
8132,BIB4 DE.LIN
8148,TOP DE.MEC
8153,BIB2 HELL
8162,MTP2 HELS
8170,VIS HENN
8191,TOP ES.GRA
8215,BIB4 DE 4
8243,TOP DE.BAD 5
8244,TOP DE.BAD
8247,TOP DE.THU
8252,TOP AT.HAL
8261,BIO BELL d
8268,MTP 2 HOFF
8274,TRE HOFF
8276,REF4 SCHN
8296,VIS HOHN
8299,TRE HOL
8310,VIS HOLM
8313,VIS HOLS
8327,LIT HOME a
8339,TOP NL
8341,TOP DE.MAR3
8345,TOP DE.DRE 5
8351,VIS HORT
8353,VIS HORV
8355,TOP DE 5
8356,BIB4 BE.BRU1
8373,TOP GB.BAR
8386,GEN 15
8387,MTP1 HUDS
8389,BIB4 GB.CAM
8400,BIB4 NL.ENS
8404,
8409,BIB4 GB
8418,TOP DE.LEI
8436,BIB4 BE.BRU1
8440,BIB4 BE.BRU1
8443,BIB4 GB.LON RIMB
8444,GEN 12
8445,BIB4 GB
8450,TOP ES.SAN2 3
8460,GHM 0
8462,BIB4 ES.TAR
8464,TOP DE.HAM 5
8473,TOP GB 6
8475,BIB4 CH.ZUR
8480,VIS WOUD
8495,INS3.1b KUHN
8505,PHI PYTH b JAMB
8510,MTP 2 JANI
8522,VIS JANT
8532,
8539,PHI MONT b JEAN
8540,TOP DE.LUN 5
8578,VIS JONG
8597,VIS DEJO
8603,TOP FR 3
8604,TOP CN 2
8611,BIB4 DE.THU 5
8614,TOP DE.BRA1 7
8615,TOP FR 5
8616,REF4 KRUM
8619,TOP DE 5
8622,BIB4 DE.COL
8624,MTP1 KAIM
8625,MTP 2 KAIS
8627,BIB4 DE 5
8636,TOP DE.BER
8642,BIB4 DE.AUG
8649,TOP NL 4
8655,GHM0
8667,TOP DE 5
8670,MTP1 KELL
8671,MTP1 KELL
8672,TOP AT.KRE
8673,MTP1 KELL
8687,SCO S KERL
8688,BIO BUTT e
8692,TOP DE.LEI 5
8695,TOP VN 7
8704,BIO JARD c
8705,TOP JP 5
8705,TOP JP 5
8739,TRE KIRK
8739,TRE KIRK
8743,INS6a DE.NUR
8745,TOP DE 5
8749,TOP NL 5
8756,TOP IT 3
8786,TOP IT.SOU 0
8790,TOP DE.LEI
8793,INS3.1a NL
8798,TOP AT.VIE
8803,REF1
8821,VIS KALE 2004
8822,VIS KALE 2005
8823,VIS KALE 2006
8824,VIS KALE 2007
8825,VIS KALE 2009
8826,VIS KALE 2013
8827,VIS KALE 2003
8828,VIS KALE 2002
8829,VIS KALE 2015
8830,VIS KALE 2014
8831,VIS KALE 2016
8832,VIS KALE 2017
8833,VIS KALE 2011
8834,VIS KALE 2008
8850,TOP CZ
8853,MTP 2 KOND
8854,TOP DK 4
8862,AES KOOP
8873,MTP 2 KOPP
8874,VIS KORF
8877,VIS KOSC
8880,
8886,VIS KOUZ
8892,TOP DE.UPP3
8904,TOP US.CAL
8906,TOP DE 5
8908,TOP AT.VIE 5
8912,BIB2 KRIE
8919,TOP DE.BON 5
8922,MTP 2 KRUI
8926,GEN 2
8929,GEN 3
8930,TOP DE 0
8937,TOP ES 4
8938,TOP DE 5
8941,INS3.1a
8945,TOP NL.ALM
8949,BIB4 DE.BER BOKE
8950,TOP BE.ANT 5
8959,REF4 DAMM
8967,TOP ES 3
8972,REF1
8974,TOP IT.AOS 4
8993,TRE LAND
8997,TOP NL 5
9001,BIB2 LAND
9002,BIB4 DE.BUR
9004,TOP DK.COP 5
9037,VIS LAUR
9038,VIS LAUR
9041,VIS LAVI
9049,AES LEBR
9062,GEN 2
9064,VIS LEEU
9068,VIS LEEU
9076,TOP DE.COL 3
9081,VIS LEHM
9083,INS10.3a NL
9093,INS3.1b GRAI
9095,TOP NL 4
9096,REF4 LENN
9099,BIB4 DE.MAR2
9100,BIB4 DE.MAR2
9114,TRE LEPP
9119,VIS LERO
9121,
9124,VIS LESB
9126,VIS LESU
9133,MTP 2 LEVA
9139,TRE LIBA
9142,TRE LICH
9191,SCO LOCK1
9195,SCO LOCK1
9202,GEN12
9204,TOP IT
9231,VIS LORG
9232,TOP FR 5
9244,TOP IT 5
9264,TOP DE.BER 5
9266,BIB3 LUTT
9268,TOP DE.LIM
9275,GEN 5
9276,TOP GB 5
9286,TOP BE.FLA
9289,BIB4 IT.ROM
9293,BIB4 IT.LUC
9299,TRE MAHR
9302,BIB4 FR.PAR
9305,TRE MAK
9319,VIS MANS
9326,BIB4 ES.MAD
9329,TOP BE. BRU2 5
9330,VIS MARI
9331,VIS MARI
9338,TOP PL.KRA
9344,TOP DE.BAD
9357,TOP ES.GRA
9359,TOP ES.ZAR 4
9388,TOP FR.ROU
9397,TRE MATT
9398,TRE MATT
9403,TOP DE.LEI 5
9405,TOP DE.LEI
9406,TOP DE.LEI
9409,VIS MAYE
9415,TOP US 6
9433,VIS MEES
9439,TOP DE.BRA1
9442,REF1
9445,TOP NL
9460,MTP1 MEND
9468,BIB4 DE.LUB
9472,INS large (na INS PER)
9475,TOP DE 5
9491,TOP DE.THU
9510,TOP GB 0
9512,TOP DE.LUB
9515,BIB4 DE.BER
9523,GEN 3
9524,TOP PL 0
9526,TOP BE.FLA 4
9542,GEN 15
9547,TOP DK.HEL
9548,TOP FR.CHA
9551,VIS MILM
9559,TOP FR. TRO 3
9561,VIS MIRI
9567,BIB4 IT 4
9569,BIB1  MISC
9575,INS4.1d MOEN
9579,VIS MOGI
9581,TOP DE.FRA1
9583,BIB4 DE.REG
9594,TRE MOLE
9595,VIS MOLE
9610,TOP GB 3
9614,PHI MONT b DRES
9618,PHI MONT a
9621,TOP NL 5
9626,SCO MONT2
9637,TOP DE 0
9643,BIB4 IT.ROM
9645,TOP ES 5
9647,TOP BE.ANT 5
9654,TOP DE.QUE 4
9655,TOP DE.QUE
9730,TRE ALIA
9732,VIS MULD
9733,AES MULD
9735,INS3.1a ES MAL
9737,TOP DE 0
9742,TOP DE.CEL 0
9745,
9754,INS3.1b SILB
9761,BIB4 DE.BAV
9766,MTP1 MURR
9770,MTP1 MUSI
9788,TOP CH 5
9792,VIS NEII
9796,TOP GB 0
9821,SCO S BARL
9822,TOP JP 5
9826,TOP FR.VIL 7
9829,BIB4 DE.HAL1
9830,TRE NICO
9831,TOP GB 0
9833,MTP2 NIEL
9835,TOP DE.COL 5
9836,TOP DE 4
9842,TOP NL 5
9859,TOP FR.SAI7
9863,TOP ES.MAD 4
9865,MTP2 NORD
9868,VIS NORM
9870,TRE NORT
9874,TRE NORT
9875,GEN 6
9879,TOP DE.MUN1
9880,BIO BEET e
9889,TOP GB 6
9893,BIO BACH8 b
9894,TOP DE.EIS
9927,TOP FR 4
9940,TOP DE.LEI
9950,TOP DE.BER 5
9952,TOP DE.BER 5
9956,BIB4 CZ.KRO
9957,TOP EG 0
9967,VIS OZIN-->TOP NL 3
9990,TOP IT.BER 5
9991,INS1a
10010,GEN 15
10012,TOP NL
10013,VIS PANO
10024,TOP IT.MAN 4
10047,TOP CH.ENG 0
10061,TOP ES 4
10063,TOP IT.CAL
10079,TOP FR 6
10089,TRE VITR
10105,VIS PEVS
10106,SCO PEZ
10119,TOP FR.PAR 5
10121,BIB4 DE.LUB
10123,TOP DE.HEI1 4
10129,TOP GB 4
10135,PHI DESC b PIRR
10139,VIS PITA
10147,INS4.4d PLAN
10151,PHI PLAT a
10152,PHI PLAT a
10154,PHI PLAT a
10155,PHI PLAT a
10182,BIB3 POHL
10185,TOP DE 3
10193,TOP GB.LON 0
10198,MTP1 POT
10208,BIO LISZ d
10242,TOP GB 4
10255,TRE PROD
10262,TOP DE.LEI
10275,TRE QUIN
10301,BIB4 IT.PIS
10302,TOP IT 5
10319,MTP 2 RAMP
10322,TOP DE.ROS 4
10327,TOP JP 6
10332,GHM0
10335,TOP DE.OST2 5
10340,TOP IT 4
10346,TOP NL 5
10348,VIS RECH
10352,MTP1 REE
10363,BIB3 REIC
10365,TRE REIC
10374,TOP DE 4
10396,VIS RESC
10401,BIB4 BE.BRU1
10406,TOP FR.TOU
10407,GEN 17
10412,TOP IT.SER
10413,BIB4 GB
10416,TOP FR.AMI
10417,BIO BACH2 b
10418,BIO BACH2 b
10427,TOP AT 0
10429,BIB4 AT.GOT
10431,TOP AT.GOT
10432,TOP DE 0
10442,TOP DE.MAG
10446,TOP IT.BOL1 5
10470,TOP ES.GRA 5
10472,TOP GB 6
10480,INS3.1a IT
10481,BIB4 DE.EMD
10484,MTP 2 ROEL
10492,BIB4 GB.OXF
10500,TOP MT 5
10523,AES ROOI
10524,GEN 18
10535,TOP FR 5
10537,TOP DE.DRES 5
10539,TRE ROSE
10540,TOP DE 5
10542,BIB3 ROSN
10560,BIB4 IT.ROM
10566,VIS ROUS
10568,TOP GB.LON
10569,TOP GB 4
10587,TOP DE 4
10590,
10602,GEN 17
10606,TOP PL.TOR
10611,TOP ES.VAL1
10620,REF4 KOMM
10629,BIB4 GB.LON BURN
10631,TOP FR.BLO
10643,INS3.1b VERS
10657,VIS NAUM
10660,REF3 MAHL
10664,VIS WALT
10680,TOP US.CAL
10682,VIS KALE 2012
10687,INS3.1e FR.PAR
10717,INS1a
10719,TOP DE.LEI
10725,TOP DE.LUB 4
10731,BIB4 IT.BRE
10732,SCO S SALA
10733,TRE SALI
10737,TOP AT 5
10739,TOP DE 3
10740,TOP DE.SCH3 0
10744,GHM0
10745,GHM0
10746,GHM0
10748,TOP AT 4
10751,TOP FR 3
10758,TRE SAND
10761,TOP CH.ZUR 6
10766,TOP FR 5
10775,BIB4 IT
10780,BIB4 IT.ASS
10783,TOP FR.CHA 3
10785,GEN 17
10790,VIS SCAR
10791,VIS SCAV
10796,VIS SCHA
10802,BIB4 DE.FRA1 5
10808,TRE POUN
10847,KTS1 C1.70
10848,TOP IT 4
10854,PHI SCHE a
10869,TOP DE.LUB 5
10886,VIS SCHI
10889,TOP DE 6
10890,TOP AT.VIE 6
10891,BIB4 BE.LEU
10903,TOP DE.SWA 4
10908,TOP CZ 5
10909,TOP DE.AUG 4
10913,TOP DE.ANS
10917,VIS SCHM
10920,TOP.DE COL 5
10921,GEN 10
10929,TOP AT.SAL 0
10932,BIB4 DE BOSS
10935,TOP CH.BAS 3
10957,MTP 2 SCHO
10958,VIS SCHO
10964,MTP 2 SCHO
10965,MTP 2 SCHO
10966,MTP 2 SCHO
10975,TOP BE.FLA 0
10978,VIS SCHR
10979,BIB2 SCHR
10983,TOP DE.DOR
10994,TOP IT 4
11021,TOP DE.BER 5
11033,GHM0
11035,TOP DE 5
11039,INS 3.1a DE.BER
11041,TOP DE.POM 0
11047,TRE SCHW
11055,BIB4 DE.BER THUL
11060,BIB4 DE.WEI1
11069,
11071,TOP DE.ULM
11090,TOP GB 4
11101,REF4 TAGL
11109,VIS SHAP
11114,REF3 SHER
11116,AES SHIL
11118,TOP JP 0
11119,BIB3 CASS
11126,VIS SIEV
11129,MTP1 SCHI
11130,VIS HEIL
11140,BIB4 IT.ROM
11149,VIS SLIM
11154,BIB4 NL.FRA
11156,TOP BE.MAZ 4
11166,TOP BE.LEU 0
11176,MTP 2 SMIT
11185,AES SMIT1
11189,GHM0
11191,BIO VISS d
11205,GEN 2
11218,BIB4 BE.ANT
11220,TOP FR 5
11235,GEN 2
11241,TOP BE.FLA 0
11245,TOP GB 5
11246,TOP GB 5
11248,TRE SPIT
11254,GEN 14
11256,TOP DK 4
11271,TOP DE.WUR2 5
11283,TOP IT.SOU 0
11286,PHI MONT b STAR
11289,TOP DE.STA 4
11295,TOP NL.BOL
11303,TOP DE.HEI1 4
11322,BIB4 BE.ANT
11326,TOP NL 5
11329,BIB4 DE.DRE
11336,TOP ES 4
11341,BIO BACH13 c
11342,TOP DE.LUB
11353,VIS STOR
11357,TOP GB 5
11373,TOP GB 4
11384,TOP GB 4
11392,TOP DE.HOF 0
11404,TOP BE.ANT 5
11408,TOP FR.PAR 5
11411,TOP AT.STE
11438,TOP PL.KRA 4
11444,TRE ARBE
11453,TOP IT.VEN1 5
11455,MTP1 TALS
11457,TOP HU 5
11459,MTP 2 TARL
11466,GEN 17
11470,TOP DE.SAX1 0
11483,TRE RAMO
11487,TOP AT 0
11501,TOP SE 4
11516,VIS THOM
11519,TOP DK.COP 5
11521,TRE LANF
11549,VIS TOMA
11550,TOP AT.ZWE
11565,TOP ES.BAR
11578,TOP IT.ROM 5
11600,TOP GB 0
11609,BIB3 TWYM
11618,TOP DE.MITT 0
11623,GEN 2
11624,TOP ES 4
11633,TOP MX.MEX 5
11636,TOP FR.LYO 5
11656,REF4 ZEHN
11663,TRE KOOP
11665,TOP DE.UPP2
11669,BIB4 GB.LON CHRI
11692,TOP PL.GDA
11712,AES BASE
11719,TOP BE.FLA
11721,TRE KOOP
11725,TOP DE 5
11733,TOP FR.PAR 7
11734,GEN 16
11735,TOP DE.EMD
11737,TOP DE.HUS
11739,TOP DE.DRE 0
11771,BIB4 FR.PAR
11772,TOP IT.CRE 7
11774,VIS KAPO
11775,TOP IT.FEL
11780,VIS MODE
11781,TOP DE.LUB 7
11783,TOP IT.NAP 5
11788,VIS LIPP
11789,VIS LIMB
11791,TOP IT 3
11792,TOP AT.INN
11793,VIS HERD
11794,VIS BERE
11795,VIS FOCA
11797,VIS GLER
11800,VIS MUNH
11801,TOP DE.REG
11806,REF4 REGT
11807,VIS ESRI
11809,TOP ES.MAD
11812,MTP2 VELL
11813,MTP2 VELL
11818,TOP DE.DUS
11821,TOP DE.DUI
11825,TOP GB 5
11835,TOP JP 7
11837,MTP3 VERB
11848,MTP1 VARI
11852,VIS THIE
11853,VIS HANN
11854,VIS BOYM
11857,TOP IT.FLO 4
11862,VIS KALE 1992
11866,TOP DE.RHI
11868,TOP SK 0
11870,TOP BE.ANT 4
11871,TOP FR 5
11877,REF4 SALM
11880,REF4 ALBR
11882,REF3 LISS
11888,VIS FRAN
11890,TOP NL.EPE
11898,TOP US.NEW1
11902,TOP JP 5
11905,REF4 MOEC
11912,TOP DE.BER 5
11921,VIS KYRO
11922,REF3 CHRY
11924,TOP DE 5
11932,GEN 2
11957,TOP AT.SAL
11958,TOP AT.SAL
11959,TOP DE.KIE2
11960,TOP IT.CAS1
11963,REF 4 FORC
11964,TOP AT.VIE 5
11965,REF4 SCHE
11967,REF3 ALBR
11973,VIS MOLL
11985,TOP DE.ARN2
11990,PER BM2
11994,REF 4 BUEL
11996,TOP DE.HUS
12014,SCI ZAND
12017,MTP 2 SCHU
12018,TOP AT.MUL
12021,REF 4 GERS
12029,REF 4 CROL
12056,REF4 PLAM
12057,REF4 RUHN
12061,BIO BACH2 b
12064,TOP BE.FLA 3
12065,REF4 VIDE
12107,TOP NL 0
12114,TOP DE 0
12116,BIB4 BE.ANT
12122,TOP IT 5
12163,REF4 STRU
12167,TOP GB 5
12168,TOP GB 5
12170,REF4 KRUI
12178,BIB4 DE.HAL1
12179,TOP DE 0
12183,REF4 WALT
12184,TOP DE. MAI
12189,TOP PL .GDA 5
12190,BIB4 GB.LON
12192,BIO RAFF d
12198,TOP DE.MAN 5
12199,TOP DE.WUR
12220,INS3.1e IN.MAN
12225,REF 4 AHRE
12240,VIS TOMA
12245,REF4 PALI
12247,TOP BE.ANT 4
12251,REF4MEEU
12258,MTP2 BERK
12260,REF3 DAHL
12272,REF4 WARD
12274,MTP 2 NICE
12277,MTP 2 BROW
12278,REF3 EBER
12279,REF3 EBER
12291,TOP DE 5
12297,TOP DE.LUB 5
12299,REF3 GLAH
12300,REF3 GLAH
12301,BIB3 FEDO
12310,TOP IT 5
12312,TOP IT 5
12346,BIO TRAV e
12349,TOP AT.SAL 5
12367,
12368,TOP ES.CAS
12376,VIS BINI
12378,REF4 MASS
12381,BIB4 DE FREY
12382,REF 4 HENL
12386,REF3 CVET
12388,REF3 DAHL
12390,REF4 VELL
12392,REF3 BREN
12393,REF 4 GECK
12395,TOP DE.LUB
12398,TOP DE 0
12399,VIS GOLD
12410,BIB1  SIMO
12411,VIS HECK
12412,TOP DE.BOD
12413,
12414,TOP AT.BRU
12423,REF4 MUSC
12428,REF 4 BESS
12430,TOP.DE.BER 5
12441,AES PRIN
12449,TOP NL.AME
12459,REF3 GREE
12461,BIB1 MYER
12462,REF4 LILI
12463,TOP DE.SAX1 4
12466,REF4 SORE
12468,REF4 BRAU
12469,REF4 SCHL
12470,REF4 PAGA
12486,BIO MANT e
12498,REF4 MEYE
12505,REF4 JUST
12508,VIS KEMP
12509,TOP DE.WUP
12510,REF4 KROY
12513,REF4 WEST
12517,TOP PL.SWI
12518,TOP NL 5
12521,TOP DE 0
12538,TOP DE 0
12541,REF4 SEIF
12542,TOP DE.DRE
12547,TOP DE 5
12550,TOP BE.FLA
12551,TOP IT
12555,VIS SIDE
12562,PHI ZEHN a
12567,VIS CHON
12569,BIB1 KOOP
12579,TOP DE.LUB 4
12580,REF 4 BOET
12582,TOP DE 5
12584,TOP DE.BER 7
12585,TOP PE 4
12587,TOP ES 7
12593,PHI KOST a
12599,TOP BE.FLA 3
12601,TOP FR 5
12614,PHI GENN a
12615,BIO LACH a
12618,BIB1 FONT
12624,TOP DE.TUB 4
12629,TOP BE.ANT 0
12633,AES DORS
12634,TOP GB 5
12638,BIB4 BE.LIE
12642,INS3.2d
12645,TOP AF 0
12646,BIB4 FR MEYE
12649,TOP DE.LEI
12653,BIB4 FR
12654,TOP ES 5
12661,BIB4 DE.COL
12662,TOP DE 0
12664,TOP DE.LEI
12665,REF 4 DAVI
12667,TOP DE.WEI1 5
12669,VIS KLOO
12675,TOP CH.BAS 7
12676,REF4 MEND
12684,TOP BE.LEU 4
12685,REF4 SCHM
12690,TOP IT 5
12691,VIS FLIE
12694,VIS CALV
12698,VIS STOL
12699,VIS NESI
12700,REF 4 ENGE
12703,TOP DE.GEL
12704,TOP DE.SCH2
12709,REF 4 GEER
12712,TOP DE.HAM
12715,REF 4 EPPS
12717,REF4 SÖNG
12719,REF4 TAGL
12720,TOP AT.VIE 5
12723,REF4 OREL
12724,REF4 NEF
12736,TOP DE.RAS 6
12739,REF4 MAHL
12740,TOP BE.FLA 3
12743,REF4 ROSE
12745,TOP BE.FLA 5
12755,REF4 MULL
12756,TOP DE 4
12759,SCI BREE
12766,REF4 FELL
12768,REF4 SCHN
12774,BIO LASS e
12788,INS1a DE
12789,TOP BE.BRU1 5
12790,TOP FR.PIC 4
12792,REF4 WAGN
12794,MTP2 WATK
12805,TOP AM 4
12811,REF4 DADE
12814,REF4 LEHR
12815,TOP DE.THU 7
12817,INS3a
12825,TOP AT.SAL 5
12828,TOP ES.MAD
12830,TOP AT.SAL
12837,BIB4 IT.ROM
12839,TOP DE.BRA2
12840,TOP DK 4
12843,TOP PL 4
12847,TOP DE.BER2 4
12851,REF3 BAUM
12852,TOP DE.BAD
12860,REF3 LARU
12861,REF3 LARU
12862,TOP DE.HAM
12863,TOP AT 0
12865,TOP ES.BAR
12866,GEN 2
12868,REF4 SCHE
12874,MTP3 FEDE
12885,TOP BE.ANT 5
12892,PER AM5
12901,TOP IT.BEL
12916,AES VELL
12938,TOP NL.ROT
12939,
12955,TOP DE.GRE1
12956,TRE VEST
12957,TRE VEST
12958,TRE VEST
12959,TRE VEST
12959,TRE VEST
12963,REF4 SCHN
12972,VIS VIGN
12985,TOP FR 5
12986,BIB4 BE.BRU1
13036,INS3.1e NL.FRI
13037,BIB4 BE.FLA
13050,VIS VOLB
13051,TOP CZ 0
13059,BIB4 FR 5
13064,PHI VOLT a
13068,TOP JP 5
13075,BIB4 DE BARE
13077,TOP NL.NAA
13081,VIS OLOF
13091,TOP DE 7
13095,VIS WAAL
13100,BIB4 DE.MUN1
13106,GEN 2
13117,VIS WALK
13120,TOP DE.LUN
13125,TRE WALT
13127,TOP BE.BRU1 5
13130,BIB1 WARN
13132,INS4.1d WASI
13136,BIB4 GB.LON
13139,BIB4 BE.ANT
13140,TOP DE 5
13150,REF4 VETT
13152,VIS WEGM
13153,TOP GR 2
13154,TOP PL.WRO
13160,TOP AT.WIL
13168,BIB4 DE.LUN
13194,TOP DE.HAN 7
13202,VIS WHIS
13205,
13207,VIS WHIT
13216,GEN 10
13224,TOP DE 5
13226,VIS WIER
13234,TOP MX 0
13246,BIB3 GB.LON
13251,BIO BACH1 e
13268,TOP BE.NIN 3
13272,BIO GIOV d
13275,GEN 2
13283,TOP PL.KRA 4
13286,BIB4 BE.BRU1
13300,INS3.1e DE.LUB
13315,BIO BACH1 d
13319,GHM0
13327,TOP GB 5
13329,TOP NL.AMS 4
13331,TOP DE 7
13351,GEN 15
13356,TOP DE.HAM 6
13393,TOP DE.LUB 6
13404,VIS ZOES
13412,TOP CH.BER 4
13435,TOP CH.SIO
13437,TOP BE.FLA
13438,TOP BE.BEV
13448,TOP DE.BAD 5
13453,BIB4 FR CORT
13459,BIB4 GB.TUN
13460,TOP DE 7
13464,REF3 SZWA
13468,TOP FR 5
13469,VIS XL MENS
13470,TOP JP.TOK
13471,TOP ES.MAL
13473,TOP PL 6
13474,BIB4 FR PINC
13483,TOP CH.WIN 6
13484,TOP CH.WIN 6
13486,TOP GB MAL
13489,TOP BE.BRU1 0
13492,TOP FR.PAR 5
13493,TOP JP.IKA
13497,TOP JP.NAR
13499,BIB4 AT.VIE
13506,BIB4 CH.ZUR
13509,TOP DE.RHE 7
13514,INS3.1e JP.KOB
13526,VIS FUNF
13540,TOP GB.PEN
13544,TOP ES.VAL1
13550,BIO BACH1 e
13552,VIS MEIJ
13556,TOP DE.ANS
13557,BIB4 FR MONG
13559,BIB4 FR WECK
13583,BIB4 DE.CEL
13584,VIS BAUD
13585,VIS BAUD
13586,VIS BAUD
13587,VIS BAUD
13588,VIS BAUD
13589,VIS BAUD
13590,VIS BAUD
13591,VIS BAUD
13591,VIS BAUD
13594,VIS BELL
13595,VIS LAIR
13596,VIS BELL
13615,
13638,INS PER3.2 CL1
13641,INS PER3 EK1
13645,INS PER3.1 FO1
13648,INS PER1 GS2
13650,INS PER1 GL1
13652,BIO HAND f
13665,INS PER3 KP
13670,PER MM (Glass Cupboard)
13673,INS PER3.1 MI1
13677,TOP BE.FLA 0
13685,INS PER3.1 OY1
13688,INS PER3.1 OR2
13689,INS PER3.1 OR3
13694,TOP FR 5
13717,INS4.5a
14316,BIO CONR e
14590,BIO FELD e
14848,GHM 5
15066,BIO TINE d
15261,BIO VERD1 d
15405,INS6.2d SCHM
15616,INS4.4d LUST
15853,TRE MERS
16086,INS1a
16570,BIO KAGE e
17004,INS5.1c DELA
17229,REF4 BERN
17505,INS1a
18023,INS3.1e NL.UTR
18174,INS8a
18654,REF3 HEAR
19172,LIT SIEG a
19477,INS3.1a NL.FRI
19628,BIO MACH e
19661,BIO WILL4 e
19735,INS3.2c
19844,GEN 17
19845,GEN 17
19846,GEN 2
19847,GEN 2
19855,MTP 2 GASS
19859,TRE KUIJ
19860,SCI ANON
19861,INS6.2c DROU
19862,TRE BEER
19878,SCI VAND
19879,SCI RAMA
19880,TRE LUSC
19882,MTP1 MIEH
19885,TRE BURM
19886,TRE BROW
19888,TRE BOSA
19889,TRE BOTT
19891,TRE BOTT
19892,TRE BOTT
19893,TRE BERN
19895,TRE BONT
19897,TRE BERA
19898,TRE BERA
19900,TRE BIST
19901,TRE BANC
19904,TRE AUFS
19905,TRE ARTU
19906,TRE EFFE
19907,TRE EISE
19908,TRE BISM
19909,TRE FINC
19914,KTS1 C3.23 08D16a
19915,KTS1 C3.23 08D16b
19916,KTS1 C3.23 08D16c
19917,KTS1 C3.23 08D16d
19918,KTS1 C3.23 08D16e
19919,TRE BODD
19920,TRE FELS
19921,KTS1 C3.36 08F13
19922,TRE FURE
19923,TRE FUX
19924,TRE FURS
19925,TRE DESC
19927,TRE DEMA
19928,TRE DERO
19929,TRE BONA
19930,TRE SPAD
19931,TRE CERR
19932,TRE COUS
19933,TRE HUYG
19934,TRE HUCB
19935,TRE KIRC
19936,TRE KIRN
19937,TRE KIRN
19938,TRE LAMB
19941,TRE LECE
19942,BIO BACH1 e
19944,TRE CONF
19945,TRE CONF
19946,TRE COCH
19947,TRE COCL
19948,TRE CERR
19949,TRE ZARL
19950,TRE ZARL
19954,TRE WERC
19962,BIO KUIJ d
19969,TRE VALL
19970,TRE VALC
19973,TRE TINC
19974,TRE TIGR
19975,TRE TESS
19976,KTS1 C2.64 10J01_1
19983,TOP FR 5
19989,
19990,
19993,TRE ARON
19994,TRE ARON
19995,KTS2 C2.41 26C16
19997,TRE SAUV
19999,TRE SCHA
20000,TRE SPEE
20000,TRE SPEE
20002,TRE SINN
20003,TRE SABB
20011,TRE REIC
20012,TRE REIC2
20013,TRE RICC
20013,TRE RICC
20013,TRE RICC
20016,TRE RAME
20017,TRE RAMO
20023,TRE PENN
20025,TRE MANF
20026,TRE LANF
20027,TRE MASS
20029,KTS1 C3.17 15F12a-d
20031,TRE NICO
20032,TRE NUCI
20036,TRE MIZL
20037,TRE BLOC
20038,TRE MONE
20040,TRE NAGE
20041,TRE MYLI
20042,TRE MUFF
20048,TRE MATT
20049,TRE MATT
20050,TRE MATT
20051,TRE MATT
20052,TRE MATT
20055,TRE CASA
20056,TRE MART
20057,TRE NASS
20060,TRE AGAZ
20061,TRE AHLE
20063,TRE ALST
20066,TRE ANGL
20069,TRE GRAT
20070,TRE GALL
20073,TRE BOUR
20074,TRE DUPO
20075,TRE CAPP
20076,TRE BERT
20077,TRE BERM
20078,TRE ARNA
20078,TRE ARNA
20080,KTS1 C2.60 Map.026h
20080,KTS1 C2.60 Map.026h
20080,KTS1 C2.60 Map.026h
20080,KTS1 C2.60 Map.026h
20080,KTS1 C2.60 Map.026h
20080,KTS1 C2.60 Map.026h
20087,TRE WALT
20089,TRE BARC
20091,BIO BUXT d
20099,TRE NEGR
20100,TRE ERHA
20100,TRE ERHA
20100,TRE ERHA
20113,BIO BENO d
20115,BIO BERL d
20115,BIO BERL d
20139,BIO BENO d
20139,BIO BENO d
20176,BIO BEET b
20176,BIO BEET b
20188,KTS1 C1.16 09H12f
20188,KTS1 C1.16 09H12f
20198,KTS1 C3.43 11E28
20234,KTS1 C1.24 15H02a-h
20248,REF4 MARZ
20249,KTS1 C1.26 16B19b
20265,REF1
20269,GEN 12
20270,GEN 13
20271,GHM 13
20272,GHM 5
20273,GHM 5
20274,GHM 5
20275,GHM 5
20276,MTP2 THOM
20277,MTP2 THOM
20278,MTP2 NAVA
20278,MTP2 NAVA
20278,MTP2 NAVA
20336,LIT KEER a
20336,LIT KEER a
20336,LIT KEER a
20354,BIO BACH1 b
20363,INS3.9b
20366,INS1a
20366,INS1a
20447,TOP DE.HAM 3
20480,INS2c
20486,INS2c
20493,KTS1 C2.31 07D04
20493,KTS1 C2.31 07D04
