qid,occurrence,label,description,instance_of,uri
Q61450,1,"Princess Marie Gabriele, Princess Rupprecht of Bavaria",Duchess of Bavaria (1878–1912),Q5,http://wikidata.org/entity/Q61450
Q63532,1,Duchess Amalie in Bavaria,only child of Duke Karl Theodor in Bavaria and Princess Sophie of Saxony (1865-1912),Q5,http://wikidata.org/entity/Q63532
Q469437,1,"Duchess Sophie Adelheid, Countess of Toerring-Jettenbach",German princess (1875–1957),Q5,http://wikidata.org/entity/Q469437
Q543699,1,Duke Franz Joseph in Bavaria,German duke (1888-1912),Q5,http://wikidata.org/entity/Q543699
Q568510,1,"Duke Ludwig Wilhelm, Duke in Bavaria",Bavarian Royal and Noble (1884-1968),Q5,http://wikidata.org/entity/Q568510
Q559986,1,Possenhofen,"subdivision of Pocking, Germany",Q253019,http://wikidata.org/entity/Q559986
Q57972,1,"Karl Theodor, Duke in Bavaria",Duke in Bavaria (1839–1909),Q5,http://wikidata.org/entity/Q57972
Q242180,1,"Infanta Maria José, Duchess in Bavaria",Portuguese and Bavarian Royal (1857–1943),Q5,http://wikidata.org/entity/Q242180
Q50926,1,Zita of Bourbon-Parma,Empress of Austria from 1916 to 1918,Q5,http://wikidata.org/entity/Q50926
Q951608,1,Prince Sixtus of Parma,Parmese Royal (1886–1934),Q5,http://wikidata.org/entity/Q951608
Q2264967,1,"Duarte Nuno, Duke of Braganza",Duke of Braganza (1907–1976),Q5,http://wikidata.org/entity/Q2264967
Q254613,1,Archduchess Elisabeth Amalie of Austria,Archduchess of Austria (1878-1960),Q5,http://wikidata.org/entity/Q254613
Q179728,1,"Prince Xavier, Hereditary Duke of Parma",Duke of Parma (1889–1977),Q5,http://wikidata.org/entity/Q179728
Q155608,1,"Charlotte, Grand Duchess of Luxembourg",Grand Duchess of Luxembourg from 1919 to 1964,Q5,http://wikidata.org/entity/Q155608
Q445045,1,"Prince Félix, Prince Consort of Luxembourg",Prince consort of Luxembourg from 1919 to 1964,Q5,http://wikidata.org/entity/Q445045
Q159075,1,"Marie-Adélaïde, Grand Duchess of Luxembourg",Grand Duchess of Luxembourg from 1912 to 1919,Q5,http://wikidata.org/entity/Q159075
Q150782,1,Empress Elisabeth of Austria,Empress of Austria and Queen of Hungary from 1854 to 1898 (1837–1898),Q5,http://wikidata.org/entity/Q150782
Q233173,1,Duchess Marie Sophie in Bavaria,Queen consort of the Two Sicilies,Q5,http://wikidata.org/entity/Q233173
Q152923,1,"Rudolf, Crown Prince of Austria",Austrian archduke (1858-1889),Q5,http://wikidata.org/entity/Q152923
Q81941037,1,product distribution method,by post and online download,Q19478619,http://wikidata.org/entity/Q81941037
Q29584328,1,programming and broadcasting activities,economic activity,Q8187769,http://wikidata.org/entity/Q29584328
Q112116869,1,public disclosing,"in communication, to broadcast a message without direct feedback from the audience",,http://wikidata.org/entity/Q112116869
Q1474334,1,radio communication service,"service involving transmission, emission and/or reception of radio waves for specific telecommunication purposes",,http://wikidata.org/entity/Q1474334
Q141683,2,broadcast network,"group of radio stations, television stations, or other electronic media outlets, that form an agreement to air, or broadcast, content from a centralized source",,http://wikidata.org/entity/Q141683
Q155691,1,Paul-Henri Spaak,Belgian politician (1899-1972),Q5,http://wikidata.org/entity/Q155691
Q356517,3,Pierre Fournier,French cellist (1906–1986),Q5,http://wikidata.org/entity/Q356517
Q313372,1,Francisco Tárrega,Spanish composer and classical guitarist (1852-1909),Q5,http://wikidata.org/entity/Q313372
Q719120,2,classical guitar,"acoustic wooden guitar with wide neck, strings made of nylon",,http://wikidata.org/entity/Q719120
Q1902138,1,La Granadella,municipality in Catalonia,Q33146843,http://wikidata.org/entity/Q1902138
Q17391642,1,Carles Trepat,classical Catalan guitar player,Q5,http://wikidata.org/entity/Q17391642
Q1367284,1,Lisbon Theatre and Film School,film school,Q380093,http://wikidata.org/entity/Q1367284
Q23556,1,Atlanta,"capital city of Georgia, United States",Q62049,http://wikidata.org/entity/Q23556
Q102365,1,Pärnu,city in Estonia,Q11881845,http://wikidata.org/entity/Q102365
Q127004434,1,Thomas Adolf von Ramm,1896-,Q5,http://wikidata.org/entity/Q127004434
Q3178693,1,Jill Feldman,singer,Q5,http://wikidata.org/entity/Q3178693
Q1537,1,Wisconsin,state of the United States of America,Q35657,http://wikidata.org/entity/Q1537
Q1000642,1,Summit,"city in Union County, New Jersey, United States",Q2974552,http://wikidata.org/entity/Q1000642
Q108290582,1,musical instrument makers and tuners,occupation group according to ISCO-08,Q108300140,http://wikidata.org/entity/Q108290582
Q94926446,1,Wolf Bauermeister,,Q5,http://wikidata.org/entity/Q94926446
Q591905,1,Ulm School of Design,Ulm School of Design,Q3918,http://wikidata.org/entity/Q591905
Q3382191,1,upright piano,piano with the strings arranged in a vertical plane,,http://wikidata.org/entity/Q3382191
Q2190495,1,Colfax,"city in Placer County, California",Q1093829,http://wikidata.org/entity/Q2190495
Q565445,2,"Maurice, Duke of Saxe-Zeitz",German Duke of Saxe-Zeitz,Q5,http://wikidata.org/entity/Q565445
Q680131,1,"Augustus, Duke of Saxe-Weissenfels",Administrator of the archbishopric of Magdeburg (1614-1680),Q5,http://wikidata.org/entity/Q680131
Q68262,1,"Christian I, Duke of Saxe-Merseburg",German noble (1615-1691),Q5,http://wikidata.org/entity/Q68262
Q241191,1,Magdalene Sibylle of Saxony,Princess of Denmark and Norway; Duchess consort of Saxe-Altenburg (1617–1668),Q5,http://wikidata.org/entity/Q241191
Q258501,1,Sophia Eleonore of Saxony,Landgrevinde consort of Hesse-Darmstadt (1609-1671),Q5,http://wikidata.org/entity/Q258501
Q265712,1,Marie Elisabeth of Saxony,Duchess consort of Schleswig-Holstein-Gottorp (1610-1684),Q5,http://wikidata.org/entity/Q265712
Q366652,1,"Johann Georg I, Elector of Saxony",elector of Saxony,Q5,http://wikidata.org/entity/Q366652
Q261901,1,Duchess Magdalene Sibylle of Prussia,Electress of Saxony,Q5,http://wikidata.org/entity/Q261901
Q1180348,1,De Tijd,Dutch catholic weekly newspaper,Q2305295,http://wikidata.org/entity/Q1180348
Q1482551,1,Het Parool,Dutch newspaper,Q2291158,http://wikidata.org/entity/Q1482551
Q1771108,1,VARA,former Dutch public broadcaster,Q1126006,http://wikidata.org/entity/Q1771108
Q2044251,1,Aston Clinton,"village in Buckinghamshire, England, UK",Q532,http://wikidata.org/entity/Q2044251
Q5563666,1,Giovanni Angelo Testagrossa,Italian composer,Q5,http://wikidata.org/entity/Q5563666
Q6252,1,Monza,Italian comune,Q956214,http://wikidata.org/entity/Q6252
Q1525859,1,Giovanni Battista Dalla Gostena,Italian composer and luth player,Q5,http://wikidata.org/entity/Q1525859
Q422286,1,Gostyń,city of Poland,Q515,http://wikidata.org/entity/Q422286
Q108763339,1,Neusidler family,,Q8436,http://wikidata.org/entity/Q108763339
Q325469,1,Corbeny,"commune in Aisne, France",Q484170,http://wikidata.org/entity/Q325469
Q531497,1,Principality of Erfurt,"Napoleonic fief in Germany, 1807–1814",Q26879763,http://wikidata.org/entity/Q531497
Q2415901,1,Allied-occupied Germany,post-World War II Allied military occupation of Germany (1945–1949),Q2577883,http://wikidata.org/entity/Q2415901
Q55300,1,Soviet occupation zone of Germany,zone of Soviet occupation in postwar Germany,Q2577883,http://wikidata.org/entity/Q55300
Q184385,1,Zeehan,"town in Western Tasmania, Australia",Q3957,http://wikidata.org/entity/Q184385
Q1851095,1,Redhill,"town in Reigate and Banstead, Surrey, England",Q3957,http://wikidata.org/entity/Q1851095
Q28050,1,Schwabstedt,municipality in Germany,Q116457956,http://wikidata.org/entity/Q28050
Q504757,1,Padingbüttel,Padingbüttel,Q11183787,http://wikidata.org/entity/Q504757
Q94779401,1,Vincent Lübeck,,Q5,http://wikidata.org/entity/Q94779401
Q368160,1,Saint-Julien-en-Genevois,"commune in Haute-Savoie, France",Q484170,http://wikidata.org/entity/Q368160
Q5368321,1,Elwood Buchanan,Jazz trumpeter (1907-1990),Q5,http://wikidata.org/entity/Q5368321
Q2580837,1,William Vacchiano,American trumpeter and trumpet instructor (1912–2005),Q5,http://wikidata.org/entity/Q2580837
Q443852,1,Alton,"city in Madison County, Illinois, United States",Q1093829,http://wikidata.org/entity/Q443852
Q6851410,1,Miles Henry Davis,American dentist,Q5,http://wikidata.org/entity/Q6851410
Q116730505,1,Jan Opieński,"Polish physician, chemist",Q5,http://wikidata.org/entity/Q116730505
Q133968517,1,Maria Opieńska,"Polish soldier, nationalist and social activist (1872–after 1939)",Q5,http://wikidata.org/entity/Q133968517
Q133272400,1,Janina Opieńska-Blauth,"Polish biochemist, academic teacher, scout activist, participant of the uprisings",Q5,http://wikidata.org/entity/Q133272400
Q4865820,1,Bartłomiej Nowodworski High School,"high school in Krakow, Poland",Q159334,http://wikidata.org/entity/Q4865820
Q205576,1,Châtellerault,"commune in Vienne, France",Q484170,http://wikidata.org/entity/Q205576
Q367667,1,Pont-Audemer,"former commune in Eure, France",Q484170,http://wikidata.org/entity/Q367667
Q132241,2,festival,"organized set of events or activities focused on a theme (cultural, religious or other) that recurs regularly (e.g. once a year) and lasts anywhere from several hours to weeks",Q108586636,http://wikidata.org/entity/Q132241
Q69400,1,Johann Vierdanck,German composer and musician,Q5,http://wikidata.org/entity/Q69400
Q5383482,1,episcopal palace,palace of a bishop,Q811102,http://wikidata.org/entity/Q5383482
Q1137286,1,County Durham,"unitary authority area (doesn't include Darlington, Hartlepool, Stockton-on-Tees)",Q1136601,http://wikidata.org/entity/Q1137286
Q111474217,2,pieve,Rural Church in Italy,,http://wikidata.org/entity/Q111474217
Q1960463,1,Cavendish family,British noble family,Q13417114,http://wikidata.org/entity/Q1960463
Q11483816,2,annual event,recurring event taking place once a year,Q110610843,http://wikidata.org/entity/Q11483816
Q115308922,2,summer course,,,http://wikidata.org/entity/Q115308922
Q252556,2,Antonín Bennewitz,"Czech violinist, conductor and teacher (1833–1926)",Q5,http://wikidata.org/entity/Q252556
Q641158,1,Horažďovice,"town in Klatovy District, Plzeň Region, Czech Republic",Q5153359,http://wikidata.org/entity/Q641158
Q158245,1,Písek,town in the Czech Republic,Q5153359,http://wikidata.org/entity/Q158245
Q214360,1,Rudolf Kolisch,Austrian musician (1896-1978),Q5,http://wikidata.org/entity/Q214360
Q639076,1,Eugenia Umińska,Polish violinist (1910–1980),Q5,http://wikidata.org/entity/Q639076
Q95214926,1,Milan Zuna,,Q5,http://wikidata.org/entity/Q95214926
Q119882577,1,Ágnes Rozgonyi,"(1895–?) classical violinist, violin teacher, child prodigy",Q5,http://wikidata.org/entity/Q119882577
Q15063464,1,Alexander Fiedemann,Russian-German violin virtuoso and music teacher,Q5,http://wikidata.org/entity/Q15063464
Q1007388,1,Gajary,municipality of Slovakia,Q6784672,http://wikidata.org/entity/Q1007388
Q2321706,1,Kingston upon Thames,principal settlement of the Royal Borough of Kingston upon Thames in southwest London,Q3957,http://wikidata.org/entity/Q2321706
Q15208489,1,Central School of Art and Design,former art college in London (1896-1989),Q383092,http://wikidata.org/entity/Q15208489
Q259617,1,Wasserburg am Inn,"town in Bavaria, Germany",Q3957,http://wikidata.org/entity/Q259617
Q12317349,2,main library,most important public library in a municipality and/or library system that has several libraries or library campuses,Q25397890,http://wikidata.org/entity/Q12317349
Q481289,1,official residence,"residence of heads of state, head of government, governor, religious leader, leaders of international organizations, or other equivalent figure",Q811102,http://wikidata.org/entity/Q481289
Q115273300,1,treble chorus,chorus comprising soprano and alto voices of unspecified age or gender,Q105756498,http://wikidata.org/entity/Q115273300
Q53869202,1,girls' choir,choir consisting of girls,Q105756498,http://wikidata.org/entity/Q53869202
Q3619262,1,Antonio Besozzi,Italian oboist,Q5,http://wikidata.org/entity/Q3619262
Q48927882,1,Changjie,,Q5,http://wikidata.org/entity/Q48927882
Q1337479,1,Yanshi District,"district in Henan, People's Republic of China",Q1065118,http://wikidata.org/entity/Q1337479
Q514608,1,Tongchuan,"prefecture-level city in Shaanxi, China",Q748149,http://wikidata.org/entity/Q514608
Q9683,1,Tang dynasty,empire in the China proper between 618 and 907 AD,Q50068795,http://wikidata.org/entity/Q9683
Q7405,1,Sui dynasty,dynasty that ruled over China from 581 to 618,Q50068795,http://wikidata.org/entity/Q7405
Q65052035,1,Chen Hui,,Q5,http://wikidata.org/entity/Q65052035
Q2796191,1,Kuiji,Chinese Buddhist monk (632–682),Q5,http://wikidata.org/entity/Q2796191
Q60988795,1,Puguang,,Q5,http://wikidata.org/entity/Q60988795
Q706529,1,Woncheuk,Silla Buddhist monk (613–696),Q5,http://wikidata.org/entity/Q706529
Q60994403,1,Shi Pantuo,,Q5,http://wikidata.org/entity/Q60994403
Q4902537,1,Bianji,Chinese writer,Q5,http://wikidata.org/entity/Q4902537
Q8004146,1,William Adams,"Fellow and Master of Pembroke College, Oxford",Q5,http://wikidata.org/entity/Q8004146
Q207371,1,Lichfield,"cathedral city in Staffordshire, England",Q515,http://wikidata.org/entity/Q207371
Q20897811,1,Michael Johnson,"English bookseller, father of Samuel Johnson",Q5,http://wikidata.org/entity/Q20897811
Q20897792,1,Sarah Ford,mother of Samuel Johnson,Q5,http://wikidata.org/entity/Q20897792
Q6411521,1,"King Edward VI College, Stourbridge","college in Dudley, UK",Q159334,http://wikidata.org/entity/Q6411521
Q918138,1,William Henry Leonard Poe,American sailor and poet (c. 1807 - 1831).,Q5,http://wikidata.org/entity/Q918138
Q3442219,1,Rosalie Mackenzie Poe,American poet,Q5,http://wikidata.org/entity/Q3442219
Q3018630,1,"David Poe, Jr.","American theatre actor and the father of Edgar Allan Poe. (Born: circa July 18, 1784 - Disappeared: 1809; died: December 11, 1811, his death date is only a speculation.). Possible other death date for David Poe, Jr., is October of 1810.",Q5,http://wikidata.org/entity/Q3018630
Q2663300,1,Eliza Poe,mother of Edgar Allan Poe (1787–1811),Q5,http://wikidata.org/entity/Q2663300
Q9219,1,United States Military Academy,"federal service academy in West Point, New York, United States",Q917182,http://wikidata.org/entity/Q9219
Q2148900,1,Richard-Strauss-Konservatorium München,,Q184644,http://wikidata.org/entity/Q2148900
Q43915,1,Otto I the Great,Holy Roman Emperor from 962 to 973,Q5,http://wikidata.org/entity/Q43915
Q1376771,1,Wolfgang von Karajan,Austrian musician (1906-1987),Q5,http://wikidata.org/entity/Q1376771
Q108576547,1,Ernst von Karajan,Austrian physician,Q5,http://wikidata.org/entity/Q108576547
Q108576635,1,Martha von Karajan,19 Jul 1881 - certain 14 Feb 1951,Q5,http://wikidata.org/entity/Q108576635
Q6371569,1,Karl Anton Rickenbacher,Swiss conductor (1940-2014),Q5,http://wikidata.org/entity/Q6371569
Q45837061,1,Rune Larsson,,Q5,http://wikidata.org/entity/Q45837061
Q3374,1,Anne-Sophie Mutter,German violinist,Q5,http://wikidata.org/entity/Q3374
Q182683,2,biennale,art event that happens every two years,Q51696175,http://wikidata.org/entity/Q182683
Q220505,2,film festival,dedicated event to screen films,Q108680062,http://wikidata.org/entity/Q220505
Q50248378,1,Venice City Council,legislative council of the city of Venice,Q3687297,http://wikidata.org/entity/Q50248378
Q133873024,2,palace theatre,theatre in a palace or on the grounds of a palace,,http://wikidata.org/entity/Q133873024
Q80630,1,Salach,municipality in Germany,Q116457956,http://wikidata.org/entity/Q80630
Q161036,1,Free State of Prussia,former federated state of Germany between 1918 and 1947,Q107390,http://wikidata.org/entity/Q161036
Q155570,1,Saxe-Weimar-Eisenach,Duchy and Grand Duchy in present-day Thuringia,Q165116,http://wikidata.org/entity/Q155570
Q549529,1,Ernestine line,line of the House of Wettin,Q13417114,http://wikidata.org/entity/Q549529
Q16823155,2,Schloss,German term for château,,http://wikidata.org/entity/Q16823155
Q160483,1,Chios,Greek island situated in the Aegean Sea,Q23442,http://wikidata.org/entity/Q160483
Q112132527,2,historical park museum,,Q63982911,http://wikidata.org/entity/Q112132527
Q2290337,1,"Niccolò II d'Este, Marquis of Ferrara",Italian noble,Q5,http://wikidata.org/entity/Q2290337
Q28171280,1,ancient civilization,civilization existing in ancient days,,http://wikidata.org/entity/Q28171280
Q3502482,1,cultural region,geographic region associated with a particular culture,Q137022846,http://wikidata.org/entity/Q3502482
Q3024240,1,historical country,"country, state or territory that once existed",,http://wikidata.org/entity/Q3024240
Q1620908,1,historical region,"geographic or cultural region which existed in the past, that may or may not exist anymore",Q137022846,http://wikidata.org/entity/Q1620908
Q238499,1,Spanish literature,literature written in the Spanish language from Spain,Q109551565,http://wikidata.org/entity/Q238499
Q1209421,1,Spanish art,history of art of Spain from Ancient Iberia to the present,Q25679497,http://wikidata.org/entity/Q1209421
Q534191,1,languages of Spain,overview about the languages spoken in Spain,Q55958305,http://wikidata.org/entity/Q534191
Q629125,1,religion in Spain,Wikipedia overview article,Q66374263,http://wikidata.org/entity/Q629125
Q2646057,1,public holidays in Spain,Wikimedia list article,Q13406463,http://wikidata.org/entity/Q2646057
Q3181499,1,sport in Spain,overview of sports activities within Spain,Q29791211,http://wikidata.org/entity/Q3181499
Q622512,1,Spanish cuisine,culinary traditions of Spain,Q1968435,http://wikidata.org/entity/Q622512
